UID,Barcode,SPC,Department Code,Department,Sub-department Code,Sub Department,Brand Code,Brand,Style Code,Colour Code,Colour Name,Size Scale,Size,Description,BTC Price,VAT Code,Pack Quantity,Carton Quantity,Last Changed Date,Stock Status,colour_code_url,image_url_medium_res,image_url_low_res,image_url_high_res,brand image,colour image 01,colour image 02,colour image 03,colour image 04,colour image 05,colour image 06,colour image 07,colour image 08,colour image 09,colour image 10,bullet points,Customer Discounted Price,
120881,0000001208542,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,ZU,Azure Blue,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-zu.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141888.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141887.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141889.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3267,0000000032674,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,36,Black,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-36.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141837.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141836.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141838.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120836,0000001208092,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,BOT,Bottle Green,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-bot.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141840.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141839.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141841.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120851,0000001208245,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,BX,Brick Red,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-bx.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141870.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141869.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141871.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
137937,0000001378443,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,41,Burgundy,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-41.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141846.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141845.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141847.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120846,0000001208191,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,59,Classic Olive,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-59.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141861.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141860.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141862.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
93063,0000000930222,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,AZ,Deep Navy,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-az.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141867.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141866.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141868.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120841,0000001208146,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,57,Fuchsia,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-57.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141858.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141857.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141859.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3282,0000000032827,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,94,Heather Grey,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-94.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141864.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141863.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141865.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
93068,0000000930277,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,47,Kelly Green,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141852.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141851.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141853.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120856,0000001208290,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,GL,Light Graphite,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-gl.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141873.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141872.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141874.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120861,0000001208344,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,LM,Lime,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-lm.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141879.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141878.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141880.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3257,0000000032575,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,32,Navy Blue,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-32.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141831.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141830.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141832.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
56307,0000000562959,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,44,Orange,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-44.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141849.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141848.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141850.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120866,0000001208399,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,PE,Purple,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-pe.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141882.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141881.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141883.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3272,0000000032728,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,40,Red,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141843.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141842.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141844.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3262,0000000032629,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,51,Royal,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141855.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141854.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141856.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120876,0000001208498,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,YT,Sky Blue,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-yt.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141885.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141884.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141886.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
66662,0000000665926,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,SUN,Sunflower,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-sun.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141834.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141833.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141835.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3277,0000000032773,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,30,White,0012  ,2XL,Men's Original T,1.58,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-30.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141828.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141827.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141829.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
137942,0000001378498,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,K2,Yellow,0012  ,2XL,Men's Original T,2.00,1,12,108,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-k2.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141876.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141875.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141877.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
158404,0000001583090,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,ZU,Azure Blue,0012  ,3XL,Men's Original T,2.79,1,12,36,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-zu.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141888.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141887.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141889.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
158385,0000001582901,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,36,Black,0012  ,3XL,Men's Original T,2.79,1,12,36,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-36.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141837.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141836.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141838.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
